district_id,district_name,municipality_name,county_name,election_year,population_year,rest_world_unknown_pct,selected_vote_pct,votes_s,votes_v,votes_mp,valid_votes,rest_world_unknown_residents_estimated,birth_population_estimated,coverage_quality,election_status
01230308,Hummelmora,Järfälla,Stockholm,2026,2025,15.184983252536439,7.173725151253241,315,83,38,1157,275.000305,1811.001701,high_coverage,provisional
01230309,Centrala Viksjö Södra,Järfälla,Stockholm,2026,2025,14.474890143079165,5.800293685756241,443,79,35,1362,316.999756,2189.997664,high_coverage,provisional
01230310,Lund,Järfälla,Stockholm,2026,2025,11.378010158128548,8.072653884964682,257,80,28,991,180.000195,1582.000653,high_coverage,provisional
01230311,Fastebol,Järfälla,Stockholm,2026,2025,12.304176153284207,6.315789473684211,343,84,70,1330,258.860444,2103.842149,high_coverage,provisional
01230312,Centrala Viksjö Norra,Järfälla,Stockholm,2026,2025,21.299140651850422,12.439418416801292,390,154,53,1238,481.997629,2262.990967,high_coverage,provisional
01230313,Högby,Järfälla,Stockholm,2026,2025,16.542788801504397,6.527196652719665,354,78,54,1195,306.540613,1853.016542,high_coverage,provisional
01230413,Tallbohov,Järfälla,Stockholm,2026,2025,49.24417164969785,38.095238095238095,161,176,14,462,716.99258,1455.994803,high_coverage,provisional
01230414,Olovslund,Järfälla,Stockholm,2026,2025,14.891741457911186,7.568807339449541,284,99,71,1308,322.55782,2166.018131,high_coverage,provisional
01230415,Norra Vibblaby,Järfälla,Stockholm,2026,2025,30.540252924068675,13.023782559456398,311,115,45,883,563.482921,1845.049949,high_coverage,provisional
01230416,Västerby,Järfälla,Stockholm,2026,2025,27.097796666281166,12.541993281075028,262,112,55,893,506.993099,1870.975361,high_coverage,provisional
01230417,Grönvreten,Järfälla,Stockholm,2026,2025,15.110749653990679,6.021505376344086,257,56,79,930,225.349906,1491.321815,high_coverage,provisional
01230418,Snapphanen,Järfälla,Stockholm,2026,2025,46.5671675105488,34.48275862068966,335,310,24,899,1091.916891,2344.821361,high_coverage,provisional
01230419,Norra Nyberg,Järfälla,Stockholm,2026,2025,49.58496885192908,26.027397260273972,198,114,17,438,848.015734,1710.227421,high_coverage,provisional
01230420,Hammaren,Järfälla,Stockholm,2026,2025,36.53961301901443,20.87912087912088,450,247,43,1183,905.207036,2477.330659,high_coverage,provisional
01230421,Dackevägen,Järfälla,Stockholm,2026,2025,46.06122596770292,27.613636363636363,347,243,26,880,918.000462,1993.000496,high_coverage,provisional
01230422,Centrala Jakobsberg,Järfälla,Stockholm,2026,2025,44.25987990296435,19.346049046321525,258,142,31,734,718.255635,1622.814243,high_coverage,provisional
01230423,Södra Aspnäs,Järfälla,Stockholm,2026,2025,43.46959609889024,16.295264623955433,301,117,31,718,708.855529,1630.692697,high_coverage,provisional
01230424,Ekedal,Järfälla,Stockholm,2026,2025,39.44878752596696,18.349514563106798,392,189,51,1030,832.2945,2109.810091,high_coverage,provisional
01230425,Norra Aspnäs,Järfälla,Stockholm,2026,2025,37.4543887322849,16.18705035971223,205,90,22,556,246.843613,659.051239,high_coverage,provisional
01230426,Vattmyra,Järfälla,Stockholm,2026,2025,21.64545675367406,11.416666666666666,330,137,89,1200,406.678129,1878.815188,high_coverage,provisional
01230427,Berghem/Polhem,Järfälla,Stockholm,2026,2025,23.935500448804596,7.173601147776184,347,100,49,1394,950.354696,3970.481829,high_coverage,provisional
01230428,Södra Vibblaby,Järfälla,Stockholm,2026,2025,40.80407159279624,18.95910780669145,394,204,60,1076,1044.246788,2559.173012,high_coverage,provisional
01230429,Södra Nyberg,Järfälla,Stockholm,2026,2025,43.5217440035091,31.643356643356643,224,181,13,572,603.972985,1387.74996,high_coverage,provisional
01230430,Riddarparken,Järfälla,Stockholm,2026,2025,43.469574655444724,28.365384615384617,242,177,19,624,284.354699,654.146495,high_coverage,provisional
01230528,Lädersättra,Järfälla,Stockholm,2026,2025,24.11350300311395,8.604206500956023,385,90,64,1046,544.001947,2256.005471,high_coverage,provisional
01230529,Centrala Kallhäll,Järfälla,Stockholm,2026,2025,17.023160672658793,10.222222222222221,404,138,121,1350,389.998016,2290.984756,high_coverage,provisional
01230530,Emaljvägen/Kopparvägen,Järfälla,Stockholm,2026,2025,24.080234270364883,12.61609907120743,469,163,82,1292,575.997731,2391.993884,high_coverage,provisional
01230531,Ulvsättra/Skogstorp,Järfälla,Stockholm,2026,2025,23.342394714816184,12.016021361815755,209,90,74,749,507.297421,2173.287819,high_coverage,provisional
01230532,Kolarängen/Villastaden,Järfälla,Stockholm,2026,2025,14.981626745858854,11.39240506329114,345,144,92,1264,334.969961,2235.871756,high_coverage,provisional
01230533,Stäket,Järfälla,Stockholm,2026,2025,10.848425892807803,3.8271604938271606,342,62,83,1620,280.00089,2581.027817,high_coverage,provisional
01230534,Bolinder strand,Järfälla,Stockholm,2026,2025,9.848203526568131,3.780313837375178,353,53,105,1402,187.894938,1907.910793,high_coverage,provisional
01230535,Lilla Ulvsättra,Järfälla,Stockholm,2026,2025,33.66280209706284,28.111273792093705,274,192,23,683,217.702263,646.714621,high_coverage,provisional
01250101,Munsö,Ekerö,Stockholm,2026,2025,4.185176894642134,3.3834586466165413,126,27,41,798,54.041392,1291.257057,high_coverage,provisional
01250201,Adelsö,Ekerö,Stockholm,2026,2025,7.019703720061299,3.8535645472061657,117,20,35,519,57.000006,812.000168,high_coverage,provisional
01250301,Ekerö 1 Ekebyhov-Gällstaö,Ekerö,Stockholm,2026,2025,6.632644414130816,3.767123287671233,212,44,83,1168,180.969956,2728.473663,high_coverage,provisional
01250302,Ekerö 2 Ekebyhov Västra,Ekerö,Stockholm,2026,2025,8.850433273341176,6.863679694947569,312,72,62,1049,116.741068,1319.043536,high_coverage,provisional
01250303,Ekerö 3 Ekerö-Väsby,Ekerö,Stockholm,2026,2025,4.854555979056619,2.644628099173554,321,32,75,1210,63.349625,1304.951993,high_coverage,provisional
01250304,Ekerö 4 Träkvista-Skärvik,Ekerö,Stockholm,2026,2025,2.9949012863723166,1.8656716417910448,165,20,65,1072,50.165881,1675.042888,high_coverage,provisional
01250305,Ekerö 5 Närlunda,Ekerö,Stockholm,2026,2025,8.143787930873872,2.08955223880597,115,14,50,670,193.517321,2376.25688,high_coverage,provisional
01250306,Ekerö 6 Älvnäs,Ekerö,Stockholm,2026,2025,5.6796142518622235,2.6244343891402715,203,29,60,1105,113.969888,2006.648391,high_coverage,provisional
01250307,Ekerö 7 Sundby Helgö,Ekerö,Stockholm,2026,2025,4.319269071867898,2.7799841143764894,207,35,92,1259,77.79538,1801.123725,high_coverage,provisional
01250308,Ekerö 8 Ekerö centrum,Ekerö,Stockholm,2026,2025,7.787984858753147,5.546995377503852,189,36,52,649,46.531219,597.474441,high_coverage,provisional
01250309,Ekerö 9 Träkvista,Ekerö,Stockholm,2026,2025,5.78104290494933,2.962962962962963,124,20,35,675,77.825242,1346.214572,high_coverage,provisional
01250310,Ekerö 10 Sandudden,Ekerö,Stockholm,2026,2025,3.10951433104249,1.490947816826411,155,14,47,939,47.329367,1522.082292,high_coverage,provisional
01250401,Lovö,Ekerö,Stockholm,2026,2025,3.9331655265177314,5.0670640834575265,120,34,89,671,38.848706,987.721105,high_coverage,provisional
01250901,Färingsö 1 Färingsö Norra,Ekerö,Stockholm,2026,2025,5.233464329490312,5.027932960893855,195,54,59,1074,86.065008,1644.513129,high_coverage,provisional
01250902,Färingsö 2 Färentuna Hilleshög,Ekerö,Stockholm,2026,2025,5.8643662479260845,4.506437768240343,185,42,73,932,81.78416,1394.595026,high_coverage,provisional
01250903,Färingsö 3 Svartsjö Sånga,Ekerö,Stockholm,2026,2025,4.695699342003568,6.527777777777778,118,47,82,720,67.614298,1439.91966,high_coverage,provisional
01250904,Färingsö 4 Stenhamra Södra,Ekerö,Stockholm,2026,2025,3.961075563211439,2.883799830364716,284,34,59,1179,62.551821,1579.162528,high_coverage,provisional
01250905,Färingsö 5 Stenhamra Norra,Ekerö,Stockholm,2026,2025,4.893992778282386,4.71441523118767,247,52,57,1103,81.420954,1663.691748,high_coverage,provisional
01250906,Färingsö 6 Skå,Ekerö,Stockholm,2026,2025,5.103973524224728,4.317269076305221,155,43,90,996,80.4811,1576.832239,high_coverage,provisional
01260103,Fridhem,Huddinge,Stockholm,2026,2025,5.824283947445347,3.9247751430907605,325,48,108,1223,117.021656,2009.202454,high_coverage,provisional
01260105,Vistaberg,Huddinge,Stockholm,2026,2025,7.648660073088668,5.487364620938628,374,76,100,1385,194.322311,2540.605925,high_coverage,provisional
01260106,Stuvsta centrum,Huddinge,Stockholm,2026,2025,9.876090551980807,7.331042382588774,240,64,83,873,179.704641,1819.592885,high_coverage,provisional
01260107,Myrängen-Högmora,Huddinge,Stockholm,2026,2025,10.499126488249825,5.676328502415459,432,94,110,1656,325.981593,3104.844897,high_coverage,provisional
01260108,Stuvsta gård,Huddinge,Stockholm,2026,2025,8.539392170891176,8.871851040525739,234,81,69,913,134.468019,1574.679044,high_coverage,provisional
01260109,Kynäs,Huddinge,Stockholm,2026,2025,7.401115071552508,5.59593023255814,310,77,104,1376,172.668351,2333.004545,high_coverage,provisional
01260110,Kvarnbergsplan,Huddinge,Stockholm,2026,2025,14.08564220867964,7.628128724672229,300,64,43,839,187.172374,1328.816757,high_coverage,provisional
01260116,Sörskogen,Huddinge,Stockholm,2026,2025,9.928039880871681,6.108897742363878,206,46,42,753,123.015026,1239.066598,high_coverage,provisional
