district_id,district_name,rest_world_unknown_pct,selected_vote_pct
01140101,Övra Runby,15.01602949707253,29.837940896091517
01140102,Mälaren,10.520801104398519,29.069767441860463
01140120,Edssjön,19.406198114391383,32.71889400921659
01140121,Nedra Runby,17.68073716328589,26.36165577342048
01140126,Prästgårdsmarken,18.486492006732096,33.07860262008734
01140203,Folkparken,24.422196669071493,29.383429672447015
01140204,Fysingen,27.311428353256307,26.81081081081081
01140206,Sigma,40.53177644069971,40.10989010989011
01140207,Odenslunda Södra,16.8723704984287,23.908730158730158
01140209,Smedby Norra,34.132509124537584,36.134453781512605
01140210,Väsbyskogen Västra,32.46991552046551,34.41466854724965
01140211,Skälby,27.9723842323164,29.053318824809576
01140212,Smedby Södra,26.771572689165033,31.325301204819276
01140218,Korpkulla,29.10603262102454,33.4307992202729
01140219,Ekebo,32.83243706069617,39.507959479015916
01140223,Brunnby,19.785840197257563,25.95959595959596
01140224,Apoteksskogen,34.47246758075402,40.86021505376344
01140225,Väsbyskogen Östra,35.66594548778184,44.29882044560944
01140231,Vilunda,25.876839057962474,37.04994192799071
01140232,Fyrklövern Norra,35.61097418489291,38.73015873015873
01140233,Fyrklövern Södra,43.791427274421146,43.622920517560075
01140313,Odenslunda Norra,20.671675652811988,27.346938775510203
01140314,Norra Bollstanäs,8.145354842798563,21.01669195751138
01140315,Sjukyrkoberget,12.108385371944106,28.146679881070366
01140316,Grimstaby,12.173571821776989,25.806451612903224
01140317,Gamla Bollstanäs,10.533970329271591,22.910521140609635
01140318,Frestaby,10.39148450566812,22.473118279569892
01140327,Östra Frestaby-Ekeby,12.222541146583612,22.767497988736928
01150101,1 Vallentuna västra,6.1294187784283585,15.46134663341646
01150102,2 Markim-Orkesta,3.8170029741967206,19.338422391857506
01150103,3 Hammarbacken N,7.290763696559756,24.295506473724295
01150104,4 Hammarbacken S,11.703591421699917,24.823321554770317
01150105,5 Ormsta N,7.460085305449605,23.966309341500764
01150106,6 Vallentuna nordöstra,7.417234060689183,19.572261827608553
01150107,7 Norrgården-Sörgården,12.863691587758082,31.824234354194406
01150108,8 Vallentuna C,10.59731192995903,31.963845521774857
01150109,9 Ormsta S,17.79993977955522,28.48297213622291
01150110,10 Lovisedal,5.50452256357994,22.573687994248743
01150111,11 Karlberg,6.036401973654877,20.87248322147651
01150112,12 Vada-Angarn-Össeby,4.1998042488161245,17.445482866043612
01150113,13 Bällsta S,6.472501057600258,15.410107705053852
01150114,14 Bällsta V,7.318336966151034,21.8249075215783
01150115,15 Vallentuna sydöstra,5.190821116472271,20.73170731707317
01150116,16 Garn,4.397933976732509,19.790575916230367
01150117,17 Kårsta-Frösunda,4.4316990795396345,14.967637540453074
01170001,Berga NV,10.80528297451482,30.095403295750216
01170002,Berga SÖ,13.107057902660982,30.06724303554275
01170003,Björksättra-Högsättra,8.261137476908424,25.452812202097235
01170004,Brevik,4.185561144217917,17.660910518053374
01170005,Flaxenvik-Grindmossen,6.778807632254554,20.02129925452609
01170006,Fredsborg,7.032315479998537,17.93776693105552
01170007,Hacksta V,20.53069056593113,33.779264214046826
01170008,Hacksta Ö,13.602049384657464,30.834213305174234
01170009,Ljusterö,3.842675621015733,18.877551020408163
01170010,Margretelund,4.519240301716477,16.69407894736842
01170011,Roslagskulla-Åsättra,3.927383582535275,20.365535248041777
01170012,Runö,13.888424011215383,28.620689655172413
01170013,Rydbo,4.334151127071051,15.891472868217054
01170014,Skånsta,6.569266640061841,22.617987533392697
01170015,Skärgårdsstad,4.994814409888422,13.826940231935772
01170016,Smedby,6.230666808703736,24.469160768452983
01170017,Svinninge,4.516895994366813,13.36233685518956
01170018,Säby,5.497189843208861,18.502202643171806
01170019,Söra N,8.864954622694192,26.57967032967033
01170020,Söra S,12.750647220051865,30.365974282888228
01170021,Tråsättra,6.660107362060178,25.101214574898787
01170022,Tuna,8.013450010065151,26.280193236714975
01170023,Åkerstorp,7.335673841616615,26.62057044079516
01170024,Österskär V,4.769163601996418,16.924066924066924
01170025,Österskär Ö,2.9056390271232426,14.663461538461538
01200101,Värmdö 1 Saltarö,4.454529708331785,20.35123966942149
01200102,Värmdö 2 Strömma m.fl.,4.053102460108716,14.973821989528796
01200103,Värmdö 3 Ängsvik,3.6193797517140496,17.740232312565997
01200104,Värmdö 4 Hemmesta,8.349261751065963,29.75609756097561
01200105,Värmdö 5 Vik,3.452846932302125,20.767306088407008
01200106,Värmdö 6 Kopparmora,3.085550155158439,22.45098039215686
01200107,Värmdö 7 Haghulta Kolvik,3.5548145890574463,21.347248576850095
01200108,Värmdö 8 Herrviksnäs m.fl.,3.779690924547179,14.96196111580727
01200109,Värmdö 9 Torsby,6.118816865385868,17.71177117711771
01200301,Djurö 1 Vindö,4.567807531655198,22.54196642685851
01200302,Djurö 2 Björkås Barnvik,6.093570654850087,22.263681592039802
01200303,Djurö 3 Stavsnäs,8.514612731590903,20.13888888888889
01200501,Ingarö 1 Lillängsdal Fagerholm,5.1173804986853195,21.71945701357466
01200502,Ingarö 2 Säby Eknäs,4.063612170658739,18.838028169014084
01200503,Ingarö 3 Ingaröstrand,3.2589526835252647,17.07132018209408
01200504,Ingarö 4 Klacknäset,4.1397318196086115,22.52448313384113
01200505,Ingarö 5 Lämshaga Brunn,5.833326662697636,19.89071038251366
01200601,Gustavsberg 1 Lugnet,6.889557890344676,30.4093567251462
01200602,Gustavsberg 2 Tallåsen,5.881158369683979,27.864897466827504
01200603,Gustavsberg 3 Munkmora,15.303388950365061,33.43051506316812
01200604,Gustavsberg 4 Höjdhagen m.fl.,4.368888314371761,32.80590717299578
01200605,Gustavsberg 5 Ösbydalen m.fl.,5.7093204777381485,28.79330943847073
01200606,Gustavsberg 6 Ormingelandet,3.592022283255162,17.34806629834254
01200607,Gustavsberg 7 Farsta och Hamnområdet,5.530211464438251,26.991150442477878
01200608,Gustavsberg 8 Mörtnäs,4.296253204616943,17.79513888888889
01200609,Gustavsberg 9 Mölnvik m.fl.,4.801421145192243,27.262931034482758
01200610,Gustavsberg 10 Charlottendal m.fl.,6.695021527731538,29.59641255605381
01200611,Gustavsberg 11 Porslinskvarteren S,8.244868189836813,28.16568047337278
01200612,Gustavsberg 12 Porslinskvarteren N,8.416037883858047,27.272727272727273
01200613,Gustavsberg 13 Hästhagen,6.030081507248509,33.82749326145552
01230201,Norra Barkarby,23.584981726771247,36.88085676037483
01230202,Södra Barkarby,15.596751654220055,25.82972582972583
01230203,Skälby Gård Västra,14.763876444070608,29.35483870967742
01230204,Orgona,14.870227603312907,29.70106075216972
01230205,Neptuni,17.44790205574082,30.08595988538682
